kecamatan,jenis_kejahatan,time_window,year
CEMPAKA PUTIH,Tindak Pidana Transfer Dana,15:00-17:59,2026
CEMPAKA PUTIH,Curanmor R-2,18:00-21:59,2026
CEMPAKA PUTIH,Kejahatan Terkait Merek,18:00-21:59,2026
CEMPAKA PUTIH,Kejahatan Terkait Merek,18:00-21:59,2026
CEMPAKA PUTIH,Kejahatan Terkait Merek,18:00-21:59,2026
CEMPAKA PUTIH,Kejahatan Terkait Senjata Tajam ( Sajam ) ( Premanisme ),18:00-21:59,2026
CEMPAKA PUTIH,Kekerasan Dalam Rumah Tangga,18:00-21:59,2026
CEMPAKA PUTIH,Kekerasan Dalam Rumah Tangga,18:00-21:59,2026
CEMPAKA PUTIH,Kekerasan Dalam Rumah Tangga,18:00-21:59,2026
CEMPAKA PUTIH,Manipulasi data autentik secara elektronik (ITE),18:00-21:59,2026
CEMPAKA PUTIH,Narkotika ( Narkoba ),18:00-21:59,2026
CEMPAKA PUTIH,Narkotika ( Narkoba ),18:00-21:59,2026
CEMPAKA PUTIH,Narkotika ( Narkoba ),18:00-21:59,2026
CEMPAKA PUTIH,Pemerasan Dan Pengancaman,18:00-21:59,2026
CEMPAKA PUTIH,Pemerasan Dan Pengancaman,18:00-21:59,2026
CEMPAKA PUTIH,Pencemaran Nama Baik,18:00-21:59,2026
CEMPAKA PUTIH,Pencemaran Nama Baik,18:00-21:59,2026
CEMPAKA PUTIH,Pencemaran Nama Baik,18:00-21:59,2026
CEMPAKA PUTIH,Pencurian Biasa,18:00-21:59,2026
CEMPAKA PUTIH,Pencurian Biasa,18:00-21:59,2026
CEMPAKA PUTIH,Pencurian Dengan Pemberatan ( Curat ),18:00-21:59,2026
CEMPAKA PUTIH,Pencurian Dengan Pemberatan ( Curat ),18:00-21:59,2026
CEMPAKA PUTIH,Pencurian Dengan Pemberatan ( Curat ),18:00-21:59,2026
CEMPAKA PUTIH,Pencurian Dengan Pemberatan ( Curat ),18:00-21:59,2026
CEMPAKA PUTIH,Pencurian Dengan Pemberatan ( Curat ),18:00-21:59,2026
CEMPAKA PUTIH,Pencurian Dengan Pemberatan ( Curat ),18:00-21:59,2026
CEMPAKA PUTIH,Penganiayaan,18:00-21:59,2026
CEMPAKA PUTIH,Pengeroyokan,18:00-21:59,2026
CEMPAKA PUTIH,Penggelapan,18:00-21:59,2026
CEMPAKA PUTIH,Penggelapan,18:00-21:59,2026
CEMPAKA PUTIH,Penggelapan,18:00-21:59,2026
CEMPAKA PUTIH,Penggelapan,18:00-21:59,2026
CEMPAKA PUTIH,Penggelapan,18:00-21:59,2026
CEMPAKA PUTIH,Penggelapan,18:00-21:59,2026
CEMPAKA PUTIH,Penggelapan,18:00-21:59,2026
CEMPAKA PUTIH,Penipuan / Perbuatan Curang,18:00-21:59,2026
CEMPAKA PUTIH,Penipuan / Perbuatan Curang,18:00-21:59,2026
CEMPAKA PUTIH,Penipuan / Perbuatan Curang,18:00-21:59,2026
CEMPAKA PUTIH,Penipuan / Perbuatan Curang,18:00-21:59,2026
CEMPAKA PUTIH,Penipuan / Perbuatan Curang,18:00-21:59,2026
CEMPAKA PUTIH,Penipuan / Perbuatan Curang,18:00-21:59,2026
CEMPAKA PUTIH,Penipuan / Perbuatan Curang,18:00-21:59,2026
CEMPAKA PUTIH,Penipuan / Perbuatan Curang,18:00-21:59,2026
CEMPAKA PUTIH,Penipuan / Perbuatan Curang,18:00-21:59,2026
CEMPAKA PUTIH,Penipuan / Perbuatan Curang,18:00-21:59,2026
CEMPAKA PUTIH,Penipuan / Perbuatan Curang,18:00-21:59,2026
CEMPAKA PUTIH,Percobaan Pencurian,18:00-21:59,2026
CEMPAKA PUTIH,Perdagangan Manusia / Trafficking In Person / Tppo (dalam Negeri),18:00-21:59,2026
CEMPAKA PUTIH,Perkosaan,18:00-21:59,2026
CEMPAKA PUTIH,Kejahatan terkait Tenaga Kesehatan,22:00-23:59,2026
CEMPAKA PUTIH,Kekerasan Dalam Rumah Tangga,22:00-23:59,2026
CEMPAKA PUTIH,Narkotika ( Narkoba ),22:00-23:59,2026
CEMPAKA PUTIH,Penculikan,22:00-23:59,2026
CEMPAKA PUTIH,Pencurian Dengan Pemberatan ( Curat ),22:00-23:59,2026
CEMPAKA PUTIH,Pengancaman,22:00-23:59,2026
CEMPAKA PUTIH,Penggelapan,22:00-23:59,2026
CEMPAKA PUTIH,Penipuan / Perbuatan Curang,22:00-23:59,2026
CEMPAKA PUTIH,Perkosaan,22:00-23:59,2026
CEMPAKA PUTIH,Tindak Pidana Dalam Perlindungan Anak,22:00-23:59,2026
CEMPAKA PUTIH,Curanmor R-2,00:00-04:59,2026
CEMPAKA PUTIH,Kejahatan Terkait Perlindungan Data Pribadi,00:00-04:59,2026
CEMPAKA PUTIH,Kekerasan Dalam Rumah Tangga,00:00-04:59,2026
CEMPAKA PUTIH,Pencurian Biasa,00:00-04:59,2026
CEMPAKA PUTIH,Pencurian Dengan Pemberatan ( Curat ),00:00-04:59,2026
CEMPAKA PUTIH,Pencurian Dengan Pemberatan ( Curat ),00:00-04:59,2026
CEMPAKA PUTIH,Pencurian Dengan Pemberatan ( Curat ),00:00-04:59,2026
CEMPAKA PUTIH,Penganiayaan,00:00-04:59,2026
CEMPAKA PUTIH,Penganiayaan,00:00-04:59,2026
CEMPAKA PUTIH,Penganiayaan Berat ( Anirat ),00:00-04:59,2026
CEMPAKA PUTIH,Pengeroyokan,00:00-04:59,2026
CEMPAKA PUTIH,Penggelapan,00:00-04:59,2026
CEMPAKA PUTIH,Penggelapan,00:00-04:59,2026
CEMPAKA PUTIH,Penggelapan,00:00-04:59,2026
CEMPAKA PUTIH,Perkosaan,00:00-04:59,2026
PASAR REBO,Aborsi,05:00-07:59,2026
PASAR REBO,Curanmor R-2,05:00-07:59,2026
PASAR REBO,Karena Alpa  Menimbulkan  Kebakaran/ Meletus/banjir,05:00-07:59,2026
PASAR REBO,Kejahatan Tentang Jaminan Fidusia,05:00-07:59,2026
PASAR REBO,Kekerasan Dalam Rumah Tangga,05:00-07:59,2026
PASAR REBO,Pencurian Biasa,05:00-07:59,2026
PASAR REBO,Pencurian Biasa,05:00-07:59,2026
PASAR REBO,Pencurian Biasa,05:00-07:59,2026
PASAR REBO,Pencurian Biasa,05:00-07:59,2026
PASAR REBO,Pencurian Dengan Pemberatan ( Curat ),05:00-07:59,2026
PASAR REBO,Pencurian Dengan Pemberatan ( Curat ),05:00-07:59,2026
PASAR REBO,Pencurian Dengan Pemberatan ( Curat ),05:00-07:59,2026
PASAR REBO,Pencurian Dengan Pemberatan ( Curat ),05:00-07:59,2026
PASAR REBO,Pengeroyokan,05:00-07:59,2026
PASAR REBO,Penggelapan,05:00-07:59,2026
PASAR REBO,Curanmor R-2,08:00-11:59,2026
PASAR REBO,Manipulasi data autentik secara elektronik (ITE),08:00-11:59,2026
PASAR REBO,Manipulasi data autentik secara elektronik (ITE),08:00-11:59,2026
PASAR REBO,Manipulasi data autentik secara elektronik (ITE),08:00-11:59,2026
PASAR REBO,Manipulasi data autentik secara elektronik (ITE),08:00-11:59,2026
PASAR REBO,Manipulasi data autentik secara elektronik (ITE),08:00-11:59,2026
PASAR REBO,Manipulasi data autentik secara elektronik (ITE),08:00-11:59,2026
PASAR REBO,Manipulasi data autentik secara elektronik (ITE),08:00-11:59,2026
PASAR REBO,Manipulasi data autentik secara elektronik (ITE),08:00-11:59,2026
PASAR REBO,Pemerasan Dan Pengancaman,08:00-11:59,2026
PASAR REBO,Pencurian Biasa,08:00-11:59,2026
PASAR REBO,Pencurian Biasa,08:00-11:59,2026
PASAR REBO,Pencurian Biasa,08:00-11:59,2026
PASAR REBO,Pencurian Biasa,08:00-11:59,2026
PASAR REBO,Pencurian Biasa,08:00-11:59,2026
PASAR REBO,Pencurian Biasa,08:00-11:59,2026
PASAR REBO,Pencurian Dengan Pemberatan ( Curat ),08:00-11:59,2026
PASAR REBO,Pencurian Dengan Pemberatan ( Curat ),08:00-11:59,2026
PASAR REBO,Pencurian Dengan Pemberatan ( Curat ),08:00-11:59,2026
PASAR REBO,Pencurian Dengan Pemberatan ( Curat ),08:00-11:59,2026
PASAR REBO,Pencurian Dengan Pemberatan ( Curat ),08:00-11:59,2026
PASAR REBO,Pencurian Dengan Pemberatan ( Curat ),08:00-11:59,2026
PASAR REBO,Pencurian Dengan Pemberatan ( Curat ),08:00-11:59,2026
PASAR REBO,Penganiayaan,08:00-11:59,2026
PASAR REBO,Penganiayaan,08:00-11:59,2026
PASAR REBO,Penganiayaan,08:00-11:59,2026
PASAR REBO,Penipuan / Perbuatan Curang,08:00-11:59,2026
PASAR REBO,Penipuan / Perbuatan Curang,08:00-11:59,2026
PASAR REBO,Penipuan / Perbuatan Curang,08:00-11:59,2026
PASAR REBO,Penipuan / Perbuatan Curang,08:00-11:59,2026
PASAR REBO,Perbuatan Yang Tidak Menyenangkan,08:00-11:59,2026
PASAR REBO,Sumpah Palsu Dan Keterangan Palsu,08:00-11:59,2026
PASAR REBO,Kejahatan Terkait Perlindungan Data Pribadi,12:00-14:59,2026
PASAR REBO,Manipulasi data autentik secara elektronik (ITE),12:00-14:59,2026
PASAR REBO,Manipulasi data autentik secara elektronik (ITE),12:00-14:59,2026
PASAR REBO,Manipulasi data autentik secara elektronik (ITE),12:00-14:59,2026
PASAR REBO,Manipulasi data autentik secara elektronik (ITE),12:00-14:59,2026
PASAR REBO,Manipulasi data autentik secara elektronik (ITE),12:00-14:59,2026
PASAR REBO,Manipulasi data autentik secara elektronik (ITE),12:00-14:59,2026
PASAR REBO,Manipulasi data autentik secara elektronik (ITE),12:00-14:59,2026
PASAR REBO,Pencemaran Nama Baik,12:00-14:59,2026
PASAR REBO,Pencurian Biasa,12:00-14:59,2026
PASAR REBO,Pencurian Biasa,12:00-14:59,2026
PASAR REBO,Pencurian Biasa,12:00-14:59,2026
PASAR REBO,Pencurian Dengan Pemberatan ( Curat ),12:00-14:59,2026
PASAR REBO,Pencurian Dengan Pemberatan ( Curat ),12:00-14:59,2026
PASAR REBO,Pencurian Dengan Pemberatan ( Curat ),12:00-14:59,2026
PASAR REBO,Pencurian Dengan Pemberatan ( Curat ),12:00-14:59,2026
PASAR REBO,Pencurian Dengan Pemberatan ( Curat ),12:00-14:59,2026
PASAR REBO,Penganiayaan,12:00-14:59,2026
PASAR REBO,Penggelapan,12:00-14:59,2026
PASAR REBO,Penggelapan,12:00-14:59,2026
PASAR REBO,Penipuan / Perbuatan Curang,12:00-14:59,2026
PASAR REBO,Penipuan / Perbuatan Curang,12:00-14:59,2026
PASAR REBO,Penipuan / Perbuatan Curang,12:00-14:59,2026
PASAR REBO,Penipuan / Perbuatan Curang,12:00-14:59,2026
PASAR REBO,Penipuan / Perbuatan Curang,12:00-14:59,2026
PASAR REBO,Penipuan / Perbuatan Curang,12:00-14:59,2026
PASAR REBO,Perbuatan Yang Tidak Menyenangkan,12:00-14:59,2026
PASAR REBO,Cabul,15:00-17:59,2026
PASAR REBO,Kekerasan Dalam Rumah Tangga,15:00-17:59,2026
PASAR REBO,Manipulasi data autentik secara elektronik (ITE),15:00-17:59,2026
PASAR REBO,Manipulasi data autentik secara elektronik (ITE),15:00-17:59,2026
PASAR REBO,Manipulasi data autentik secara elektronik (ITE),15:00-17:59,2026
PASAR REBO,Manipulasi data autentik secara elektronik (ITE),15:00-17:59,2026
PASAR REBO,Manipulasi data autentik secara elektronik (ITE),15:00-17:59,2026
PASAR REBO,Manipulasi data autentik secara elektronik (ITE),15:00-17:59,2026
PASAR REBO,Manipulasi data autentik secara elektronik (ITE),15:00-17:59,2026
PASAR REBO,Manipulasi data autentik secara elektronik (ITE),15:00-17:59,2026
PASAR REBO,Manipulasi data autentik secara elektronik (ITE),15:00-17:59,2026
PASAR REBO,Manipulasi data autentik secara elektronik (ITE),15:00-17:59,2026
PASAR REBO,Menjual atau mengedarkan obat keras / bebas terbatas tanpa ijin,15:00-17:59,2026
PASAR REBO,Narkotika ( Narkoba ),15:00-17:59,2026
PASAR REBO,Narkotika ( Narkoba ),15:00-17:59,2026
PASAR REBO,Pemalsuan Surat Otentik,15:00-17:59,2026
PASAR REBO,Pencemaran Nama Baik,15:00-17:59,2026
PASAR REBO,Pencurian Biasa,15:00-17:59,2026
PASAR REBO,Pencurian Biasa,15:00-17:59,2026
PASAR REBO,Pencurian Biasa,15:00-17:59,2026
PASAR REBO,Pencurian Dengan Pemberatan ( Curat ),15:00-17:59,2026
PASAR REBO,Pencurian Dengan Pemberatan ( Curat ),15:00-17:59,2026
PASAR REBO,Pencurian Dengan Pemberatan ( Curat ),15:00-17:59,2026
PASAR REBO,Penipuan / Perbuatan Curang,15:00-17:59,2026
PASAR REBO,Penipuan / Perbuatan Curang,15:00-17:59,2026
PASAR REBO,Penipuan / Perbuatan Curang,15:00-17:59,2026
PASAR REBO,Perkosaan,15:00-17:59,2026
PASAR REBO,Tindak Pidana Dalam Perlindungan Anak,15:00-17:59,2026
PASAR REBO,Kekerasan Dalam Rumah Tangga,18:00-21:59,2026
PASAR REBO,Manipulasi data autentik secara elektronik (ITE),18:00-21:59,2026
PASAR REBO,Manipulasi data autentik secara elektronik (ITE),18:00-21:59,2026
PASAR REBO,Manipulasi data autentik secara elektronik (ITE),18:00-21:59,2026
PASAR REBO,Manipulasi data autentik secara elektronik (ITE),18:00-21:59,2026
PASAR REBO,Manipulasi data autentik secara elektronik (ITE),18:00-21:59,2026
PASAR REBO,Manipulasi data autentik secara elektronik (ITE),18:00-21:59,2026
PASAR REBO,Menjual atau mengedarkan obat keras / bebas terbatas tanpa ijin,18:00-21:59,2026
PASAR REBO,Narkotika ( Narkoba ),18:00-21:59,2026
PASAR REBO,Narkotika ( Narkoba ),18:00-21:59,2026
PASAR REBO,Pencurian Biasa,18:00-21:59,2026
PASAR REBO,Pencurian Biasa,18:00-21:59,2026
PASAR REBO,Pencurian Biasa,18:00-21:59,2026
PASAR REBO,Pencurian Dengan Pemberatan ( Curat ),18:00-21:59,2026
PASAR REBO,Pencurian Dengan Pemberatan ( Curat ),18:00-21:59,2026
PASAR REBO,Pencurian Dengan Pemberatan ( Curat ),18:00-21:59,2026
PASAR REBO,Penganiayaan,18:00-21:59,2026
PASAR REBO,Penganiayaan,18:00-21:59,2026
PASAR REBO,Penganiayaan,18:00-21:59,2026
PASAR REBO,Penganiayaan,18:00-21:59,2026
PASAR REBO,Pengerusakan,18:00-21:59,2026
PASAR REBO,Penipuan / Perbuatan Curang,18:00-21:59,2026
PASAR REBO,Penipuan / Perbuatan Curang,18:00-21:59,2026
PASAR REBO,Penipuan / Perbuatan Curang,18:00-21:59,2026
PASAR REBO,Penipuan / Perbuatan Curang,18:00-21:59,2026
PASAR REBO,Penipuan / Perbuatan Curang,18:00-21:59,2026
PASAR REBO,Perbuatan Yang Tidak Menyenangkan,18:00-21:59,2026
PASAR REBO,Perbuatan Yang Tidak Menyenangkan,18:00-21:59,2026
PASAR REBO,Tindak Pidana Dalam Perlindungan Anak,18:00-21:59,2026
PASAR REBO,Tindak Pidana Dalam Perlindungan Anak,18:00-21:59,2026
PASAR REBO,Tindak Pidana Dalam Perlindungan Anak,18:00-21:59,2026
PASAR REBO,Manipulasi data autentik secara elektronik (ITE),22:00-23:59,2026
PASAR REBO,Manipulasi data autentik secara elektronik (ITE),22:00-23:59,2026
PASAR REBO,Narkotika ( Narkoba ),22:00-23:59,2026
PASAR REBO,Narkotika ( Narkoba ),22:00-23:59,2026
PASAR REBO,Pemerasan,22:00-23:59,2026
PASAR REBO,Pencurian Biasa,22:00-23:59,2026
PASAR REBO,Pengancaman,22:00-23:59,2026
PASAR REBO,Penganiayaan,22:00-23:59,2026
PASAR REBO,Penganiayaan,22:00-23:59,2026
PASAR REBO,Penganiayaan Berat ( Anirat ),22:00-23:59,2026
PASAR REBO,Pengeroyokan,22:00-23:59,2026
PASAR REBO,Penggelapan,22:00-23:59,2026
PASAR REBO,Penipuan / Perbuatan Curang,22:00-23:59,2026
PASAR REBO,Kejahatan Terkait Senjata Tajam ( Sajam ) ( Premanisme ),00:00-04:59,2026
PASAR REBO,Kekerasan Dalam Rumah Tangga,00:00-04:59,2026
PASAR REBO,Kekerasan Dalam Rumah Tangga,00:00-04:59,2026
PASAR REBO,Manipulasi data autentik secara elektronik (ITE),00:00-04:59,2026
PASAR REBO,Narkotika ( Narkoba ),00:00-04:59,2026
PASAR REBO,Pemerasan,00:00-04:59,2026
PASAR REBO,Pencemaran Nama Baik,00:00-04:59,2026
PASAR REBO,Pencurian Biasa,00:00-04:59,2026
PASAR REBO,Pencurian Dengan Pemberatan ( Curat ),00:00-04:59,2026
PASAR REBO,Pencurian Dengan Pemberatan ( Curat ),00:00-04:59,2026
PASAR REBO,Pencurian Dengan Pemberatan ( Curat ),00:00-04:59,2026
PASAR REBO,Pencurian Dengan Pemberatan ( Curat ),00:00-04:59,2026
PASAR REBO,Pencurian Dengan Pemberatan ( Curat ),00:00-04:59,2026
PASAR REBO,Pencurian Dengan Pemberatan ( Curat ),00:00-04:59,2026
PASAR REBO,Pencurian Dengan Pemberatan ( Curat ),00:00-04:59,2026
PASAR REBO,Pencurian Dengan Pemberatan ( Curat ),00:00-04:59,2026
PASAR REBO,Pencurian Dengan Pemberatan ( Curat ),00:00-04:59,2026
PASAR REBO,Pencurian Dengan Pemberatan ( Curat ),00:00-04:59,2026
PASAR REBO,Pencurian Dengan Pemberatan ( Curat ),00:00-04:59,2026
PASAR REBO,Pencurian Dengan Pemberatan ( Curat ),00:00-04:59,2026
PASAR REBO,Pencurian Dengan Pemberatan ( Curat ),00:00-04:59,2026
PASAR REBO,Penganiayaan,00:00-04:59,2026
PASAR REBO,Penganiayaan,00:00-04:59,2026
PASAR REBO,Penganiayaan Berat ( Anirat ),00:00-04:59,2026
PASAR REBO,Penggelapan,00:00-04:59,2026
PASAR REBO,Perbuatan Yang Tidak Menyenangkan,00:00-04:59,2026
PASAR REBO,Tindak Pidana Dalam Perlindungan Anak,00:00-04:59,2026
MATRAMAN,Cabul,05:00-07:59,2026
MATRAMAN,Curanmor R-2,05:00-07:59,2026
MATRAMAN,Pencurian Biasa,05:00-07:59,2026
MATRAMAN,Pencurian Biasa,05:00-07:59,2026
MATRAMAN,Pencurian Biasa,05:00-07:59,2026
MATRAMAN,Pencurian Dengan Pemberatan ( Curat ),05:00-07:59,2026
MATRAMAN,Penganiayaan,05:00-07:59,2026
MATRAMAN,Pengeroyokan,05:00-07:59,2026
MATRAMAN,Penipuan / Perbuatan Curang,05:00-07:59,2026
MATRAMAN,Cabul,08:00-11:59,2026
MATRAMAN,Curanmor R-2,08:00-11:59,2026
MATRAMAN,Manipulasi data autentik secara elektronik (ITE),08:00-11:59,2026
MATRAMAN,Manipulasi data autentik secara elektronik (ITE),08:00-11:59,2026
MATRAMAN,Manipulasi data autentik secara elektronik (ITE),08:00-11:59,2026
MATRAMAN,Manipulasi data autentik secara elektronik (ITE),08:00-11:59,2026
MATRAMAN,Narkotika ( Narkoba ),08:00-11:59,2026
MATRAMAN,Pencurian Biasa,08:00-11:59,2026
MATRAMAN,Pencurian Biasa,08:00-11:59,2026
MATRAMAN,Pencurian Biasa,08:00-11:59,2026
MATRAMAN,Pencurian Biasa,08:00-11:59,2026
MATRAMAN,Pencurian Dengan Pemberatan ( Curat ),08:00-11:59,2026
MATRAMAN,Pencurian Dengan Pemberatan ( Curat ),08:00-11:59,2026
MATRAMAN,Pencurian Dengan Pemberatan ( Curat ),08:00-11:59,2026
MATRAMAN,Penganiayaan,08:00-11:59,2026
MATRAMAN,Penganiayaan,08:00-11:59,2026
MATRAMAN,Penganiayaan,08:00-11:59,2026
MATRAMAN,Penganiayaan,08:00-11:59,2026
MATRAMAN,Pengeroyokan,08:00-11:59,2026
MATRAMAN,Penipuan / Perbuatan Curang,08:00-11:59,2026
MATRAMAN,Penipuan / Perbuatan Curang,08:00-11:59,2026
MATRAMAN,Penipuan / Perbuatan Curang,08:00-11:59,2026
MATRAMAN,Penyekapan,08:00-11:59,2026
MATRAMAN,Persetubuhan Terhadap Anak / Cabul Terhadap Anak,08:00-11:59,2026
MATRAMAN,Cabul,12:00-14:59,2026
MATRAMAN,Curanmor R-2,12:00-14:59,2026
MATRAMAN,Curanmor R-2,12:00-14:59,2026
MATRAMAN,Curanmor R-2,12:00-14:59,2026
MATRAMAN,Kejahatan Tentang Minyak Dan Gas  ( MIGAS ),12:00-14:59,2026
MATRAMAN,Manipulasi data autentik secara elektronik (ITE),12:00-14:59,2026
MATRAMAN,Manipulasi data autentik secara elektronik (ITE),12:00-14:59,2026
MATRAMAN,Manipulasi data autentik secara elektronik (ITE),12:00-14:59,2026
MATRAMAN,Manipulasi data autentik secara elektronik (ITE),12:00-14:59,2026
MATRAMAN,Manipulasi data autentik secara elektronik (ITE),12:00-14:59,2026
MATRAMAN,Manipulasi data autentik secara elektronik (ITE),12:00-14:59,2026
MATRAMAN,Manipulasi data autentik secara elektronik (ITE),12:00-14:59,2026
MATRAMAN,Manipulasi data autentik secara elektronik (ITE),12:00-14:59,2026
MATRAMAN,Manipulasi data autentik secara elektronik (ITE),12:00-14:59,2026
MATRAMAN,Manipulasi data autentik secara elektronik (ITE),12:00-14:59,2026
MATRAMAN,Manipulasi data autentik secara elektronik (ITE),12:00-14:59,2026
MATRAMAN,Manipulasi data autentik secara elektronik (ITE),12:00-14:59,2026
MATRAMAN,Narkotika ( Narkoba ),12:00-14:59,2026
MATRAMAN,Pemalsuan Surat Otentik,12:00-14:59,2026
MATRAMAN,Pencemaran Nama Baik,12:00-14:59,2026
MATRAMAN,Pencurian Biasa,12:00-14:59,2026
MATRAMAN,Pencurian Biasa,12:00-14:59,2026
MATRAMAN,Pencurian Biasa,12:00-14:59,2026
MATRAMAN,Pencurian Biasa,12:00-14:59,2026
MATRAMAN,Pencurian Biasa,12:00-14:59,2026
MATRAMAN,Pencurian Biasa,12:00-14:59,2026
MATRAMAN,Penganiayaan,12:00-14:59,2026
MATRAMAN,Penganiayaan,12:00-14:59,2026
MATRAMAN,Pengeroyokan,12:00-14:59,2026
MATRAMAN,Pengeroyokan,12:00-14:59,2026
MATRAMAN,Penggelapan,12:00-14:59,2026
MATRAMAN,Penipuan / Perbuatan Curang,12:00-14:59,2026
MATRAMAN,Penipuan / Perbuatan Curang,12:00-14:59,2026
MATRAMAN,Penipuan / Perbuatan Curang,12:00-14:59,2026
MATRAMAN,Penyebaran Berita Bohong ( Hoax ),12:00-14:59,2026
MATRAMAN,Terhadap ketertiban umum,12:00-14:59,2026
MATRAMAN,Tindak Pidana Dalam Perlindungan Anak,12:00-14:59,2026
MATRAMAN,Kejahatan Tentang Jaminan Fidusia,15:00-17:59,2026
MATRAMAN,Kejahatan Terkait Perlindungan Data Pribadi,15:00-17:59,2026
MATRAMAN,Kekerasan Dalam Rumah Tangga,15:00-17:59,2026
MATRAMAN,Manipulasi data autentik secara elektronik (ITE),15:00-17:59,2026
MATRAMAN,Manipulasi data autentik secara elektronik (ITE),15:00-17:59,2026
MATRAMAN,Manipulasi data autentik secara elektronik (ITE),15:00-17:59,2026
MATRAMAN,Manipulasi data autentik secara elektronik (ITE),15:00-17:59,2026
MATRAMAN,Manipulasi data autentik secara elektronik (ITE),15:00-17:59,2026
MATRAMAN,Manipulasi data autentik secara elektronik (ITE),15:00-17:59,2026
MATRAMAN,Manipulasi data autentik secara elektronik (ITE),15:00-17:59,2026
MATRAMAN,Manipulasi data autentik secara elektronik (ITE),15:00-17:59,2026
MATRAMAN,Manipulasi data autentik secara elektronik (ITE),15:00-17:59,2026
MATRAMAN,Manipulasi data autentik secara elektronik (ITE),15:00-17:59,2026
MATRAMAN,Manipulasi data autentik secara elektronik (ITE),15:00-17:59,2026
MATRAMAN,Narkotika ( Narkoba ),15:00-17:59,2026
MATRAMAN,Narkotika ( Narkoba ),15:00-17:59,2026
MATRAMAN,Narkotika ( Narkoba ),15:00-17:59,2026
MATRAMAN,Narkotika ( Narkoba ),15:00-17:59,2026
MATRAMAN,Narkotika ( Narkoba ),15:00-17:59,2026
MATRAMAN,Pemalsuan Surat Otentik,15:00-17:59,2026
MATRAMAN,Pemalsuan Surat Otentik,15:00-17:59,2026
MATRAMAN,Pemerasan Dan Pengancaman,15:00-17:59,2026
MATRAMAN,Pencemaran Nama Baik,15:00-17:59,2026
MATRAMAN,Pencurian Biasa,15:00-17:59,2026
MATRAMAN,Pencurian Biasa,15:00-17:59,2026
MATRAMAN,Pencurian Biasa,15:00-17:59,2026
MATRAMAN,Pencurian Biasa,15:00-17:59,2026
MATRAMAN,Pencurian Biasa,15:00-17:59,2026
MATRAMAN,Pencurian Biasa,15:00-17:59,2026
MATRAMAN,Pencurian Biasa,15:00-17:59,2026
MATRAMAN,Pencurian Biasa,15:00-17:59,2026
MATRAMAN,Pencurian Biasa,15:00-17:59,2026
MATRAMAN,Pencurian Biasa,15:00-17:59,2026
MATRAMAN,Pencurian Biasa,15:00-17:59,2026
MATRAMAN,Pencurian Biasa,15:00-17:59,2026
MATRAMAN,Pengancaman,15:00-17:59,2026
MATRAMAN,Penganiayaan,15:00-17:59,2026
MATRAMAN,Penganiayaan,15:00-17:59,2026
MATRAMAN,Penganiayaan,15:00-17:59,2026
MATRAMAN,Penganiayaan,15:00-17:59,2026
MATRAMAN,Penggelapan,15:00-17:59,2026
MATRAMAN,Penipuan / Perbuatan Curang,15:00-17:59,2026
MATRAMAN,Penipuan / Perbuatan Curang,15:00-17:59,2026
MATRAMAN,Penipuan / Perbuatan Curang,15:00-17:59,2026
MATRAMAN,Terhadap ketertiban umum,15:00-17:59,2026
MATRAMAN,Cabul,18:00-21:59,2026
MATRAMAN,Curanmor R-2,18:00-21:59,2026
MATRAMAN,Curanmor R-2,18:00-21:59,2026
MATRAMAN,Kejahatan Terhadap Penguasa Umum,18:00-21:59,2026
MATRAMAN,Kejahatan Terhadap Penguasa Umum,18:00-21:59,2026
MATRAMAN,Kejahatan Terkait Senjata Tajam ( Sajam ) ( Premanisme ),18:00-21:59,2026
MATRAMAN,Manipulasi data autentik secara elektronik (ITE),18:00-21:59,2026
MATRAMAN,Manipulasi data autentik secara elektronik (ITE),18:00-21:59,2026
MATRAMAN,Manipulasi data autentik secara elektronik (ITE),18:00-21:59,2026
MATRAMAN,Narkotika ( Narkoba ),18:00-21:59,2026
MATRAMAN,Narkotika ( Narkoba ),18:00-21:59,2026
MATRAMAN,Narkotika ( Narkoba ),18:00-21:59,2026
MATRAMAN,Narkotika ( Narkoba ),18:00-21:59,2026
MATRAMAN,Narkotika ( Narkoba ),18:00-21:59,2026
MATRAMAN,Pencemaran Nama Baik,18:00-21:59,2026
MATRAMAN,Pencurian Biasa,18:00-21:59,2026
MATRAMAN,Pencurian Biasa,18:00-21:59,2026
MATRAMAN,Pencurian Biasa,18:00-21:59,2026
MATRAMAN,Pencurian Biasa,18:00-21:59,2026
MATRAMAN,Pencurian Dengan Pemberatan ( Curat ),18:00-21:59,2026
MATRAMAN,Pengancaman,18:00-21:59,2026
MATRAMAN,Penganiayaan,18:00-21:59,2026
MATRAMAN,Penganiayaan,18:00-21:59,2026
MATRAMAN,Penganiayaan,18:00-21:59,2026
MATRAMAN,Penganiayaan,18:00-21:59,2026
MATRAMAN,Penganiayaan,18:00-21:59,2026
MATRAMAN,Pengeroyokan,18:00-21:59,2026
MATRAMAN,Pengeroyokan,18:00-21:59,2026
MATRAMAN,Penggelapan,18:00-21:59,2026
MATRAMAN,Penghinaan,18:00-21:59,2026
MATRAMAN,Penipuan / Perbuatan Curang,18:00-21:59,2026
MATRAMAN,Penipuan / Perbuatan Curang,18:00-21:59,2026
MATRAMAN,Penipuan / Perbuatan Curang,18:00-21:59,2026
