year,polda,polres,polsek,kecamatan,jenis_kejahatan,crime_total,reason
2026,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK METRO TANAH ABANG,,Pencurian Dengan Kekerasan ( Curas ),1,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK METRO TANAH ABANG,,Pencurian Dengan Pemberatan ( Curat ),4,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK METRO TANAH ABANG,,Pengancaman,1,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK METRO TANAH ABANG,,Penganiayaan,6,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK METRO TANAH ABANG,,Penganiayaan Berat ( Anirat ),1,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK METRO TANAH ABANG,,Pengerusakan,1,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK METRO TANAH ABANG,,Penggelapan,1,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK METRO TANAH ABANG,,Penipuan / Perbuatan Curang,7,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK METRO TANAH ABANG,,Perbuatan Yang Tidak Menyenangkan,1,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK METRO TANAH ABANG,,Perlindungan Konsumen,1,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK METRO TANAH ABANG,TAMAN SARI,,1,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK METRO TANAH ABANG,TANAH ABANG,,49,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK SAWAH BESAR,,Pencurian Biasa,7,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK SAWAH BESAR,,Pencurian Dengan Pemberatan ( Curat ),7,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK SAWAH BESAR,,Penggelapan,1,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK SAWAH BESAR,,Penipuan / Perbuatan Curang,7,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK SAWAH BESAR,,Tindak Pidana Transfer Dana,1,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK SAWAH BESAR,KEMAYORAN,,1,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK SAWAH BESAR,SAWAH BESAR,,73,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK SENEN,,Narkotika ( Narkoba ),2,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK SENEN,,Pencurian Biasa,8,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK SENEN,,Pencurian Dengan Pemberatan ( Curat ),2,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK SENEN,,Penggelapan,2,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK SENEN,,Penipuan / Perbuatan Curang,13,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK SENEN,JOHAR BARU,,1,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK SENEN,MATRAMAN,,1,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK SENEN,MENTENG,,1,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA PUSAT,POLSEK SENEN,SENEN,,27,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,,,6,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,,Cabul,2,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,,Curanmor R-2,10,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,,Kawin halangan/kawin tanpa ijin,1,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,,Kejahatan Tentang Jaminan Fidusia,1,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,,Kejahatan Tentang Pornografi,4,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,,Kejahatan Terkait Merek,4,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,,Kejahatan Terkait Perlindungan Data Pribadi,17,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,,Kejahatan Terkait Senjata Tajam ( Sajam ) ( Premanisme ),2,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,,Kejahatan terkait Tenaga Kesehatan,1,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,,Kekerasan Dalam Rumah Tangga,14,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,,Kekerasan Seksual (KDRT),2,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,,Manipulasi data autentik secara elektronik (ITE),169,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,,Memasuki Pekarangan Tanpa Ijin,9,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,,Mengakibatkan Orang Luka,1,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,,Mengakibatkan Orang Mati,1,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,,Menjual atau mengedarkan obat keras / bebas terbatas tanpa ijin,1,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,,Narkotika ( Narkoba ),78,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,,Pemalsuan Surat Otentik,9,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,,Pemerasan Dan Pengancaman,6,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,,Penadahan,1,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,,Pencemaran Nama Baik,33,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,,Penculikan,1,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,,Pencurian Biasa,56,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,,Pencurian Dengan Kekerasan ( Curas ),1,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,,Pencurian Dengan Pemberatan ( Curat ),26,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,,Pencurian Ringan,4,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,,Pengaduan Palsu,2,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,,Pengancaman,4,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,,Penganiayaan,26,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,,Penganiayaan Berat ( Anirat ),3,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,,Pengeroyokan,11,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,,Pengerusakan,8,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,,Penggelapan,49,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,,Penghinaan,2,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,,Penipuan / Perbuatan Curang,172,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,,Penyebaran Berita Bohong ( Hoax ),1,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,,Penyerobotan Tanah,2,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,,Perampasan ( Premanisme ),1,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,,Perbuatan Yang Tidak Menyenangkan,2,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,,Perkosaan,2,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,,Perzinahan,4,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,,Psikotropika ( Narkoba ),4,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,,Sumpah Palsu Dan Keterangan Palsu,4,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,,Tindak Pidana Dalam Perlindungan Anak,8,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,CENGKARENG,,2,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,CILANDAK,,96,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,DUREN SAWIT,,4,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,GAMBIR,,2,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,GROGOL PETAMBURAN,,2,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,JAGAKARSA,,81,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,JATINEGARA,,3,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,KEBAYORAN BARU,,179,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,KEBAYORAN LAMA,,139,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,KEBON JERUK,,11,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,KELAPA GADING,,2,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,KEMBANGAN,,7,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,KOJA,,2,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,KRAMAT JATI,,2,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,MAMPANG PRAPATAN,,67,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,PADEMANGAN,,1,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,PALMERAH,,2,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,PANCORAN,,57,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,PASAR MINGGU,,79,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,PASAR REBO,,1,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,PENJARINGAN,,2,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,PESANGGRAHAN,,42,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,PULO GADUNG,,2,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,SAWAH BESAR,,2,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,SENEN,,3,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,SETIA BUDI,,114,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,TAMAN SARI,,1,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,TAMBORA,,1,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,TANAH ABANG,,2,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,TANJUNG PRIOK,,1,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,TEBET,,66,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK CILANDAK,,Curanmor R-2,1,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK CILANDAK,,Pencurian Biasa,2,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK CILANDAK,,Pencurian Dengan Pemberatan ( Curat ),5,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK CILANDAK,,Penganiayaan,2,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK CILANDAK,,Penggelapan,2,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK CILANDAK,,Penipuan / Perbuatan Curang,3,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK CILANDAK,,Percobaan Pencurian,1,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK CILANDAK,CILANDAK,,61,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK CILANDAK,MAMPANG PRAPATAN,,1,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK CILANDAK,PANCORAN,,1,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK CILANDAK,PASAR MINGGU,,3,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK JAGAKARSA,,Curanmor R-2,4,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK JAGAKARSA,,Pencurian Biasa,4,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK JAGAKARSA,,Pencurian Dengan Pemberatan ( Curat ),9,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK JAGAKARSA,,Penganiayaan Berat ( Anirat ),2,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK JAGAKARSA,,Pengerusakan,1,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK JAGAKARSA,,Penggelapan,3,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK JAGAKARSA,,Penipuan / Perbuatan Curang,3,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK JAGAKARSA,JAGAKARSA,,87,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK KEBAYORAN LAMA,,Curanmor R-2,3,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK KEBAYORAN LAMA,,Narkotika ( Narkoba ),1,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK KEBAYORAN LAMA,,Pencurian Biasa,1,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK KEBAYORAN LAMA,,Pencurian Dengan Pemberatan ( Curat ),8,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK KEBAYORAN LAMA,,Penipuan / Perbuatan Curang,1,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK KEBAYORAN LAMA,KEBAYORAN LAMA,,37,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK KEBAYORAN LAMA,KEBON JERUK,,1,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK KEBAYORAN LAMA,MAMPANG PRAPATAN,,1,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK KEBAYORAN LAMA,PASAR MINGGU,,1,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK KEBAYORAN LAMA,TEBET,,1,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK MAMPANG PRAPATAN,,Pencurian Dengan Pemberatan ( Curat ),1,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK MAMPANG PRAPATAN,,Penganiayaan,2,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK MAMPANG PRAPATAN,,Pengeroyokan,1,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK MAMPANG PRAPATAN,MAMPANG PRAPATAN,,27,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO KEBAYORAN BARU,,Kejahatan Terkait Administrasi Kependudukan,1,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO KEBAYORAN BARU,,Pencemaran Nama Baik,2,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO KEBAYORAN BARU,,Pencurian Biasa,6,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO KEBAYORAN BARU,,Pencurian Dengan Pemberatan ( Curat ),9,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO KEBAYORAN BARU,,Pencurian Ringan,1,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO KEBAYORAN BARU,,Penganiayaan,1,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO KEBAYORAN BARU,,Pengerusakan,1,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO KEBAYORAN BARU,,Penggelapan,5,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO KEBAYORAN BARU,,Penipuan / Perbuatan Curang,5,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO KEBAYORAN BARU,KEBAYORAN BARU,,51,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO KEBAYORAN BARU,PANCORAN,,1,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO SETIABUDI,,Narkotika ( Narkoba ),1,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO SETIABUDI,,Pencurian Biasa,12,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO SETIABUDI,,Pencurian Dengan Pemberatan ( Curat ),10,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO SETIABUDI,,Pengancaman,1,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO SETIABUDI,,Penganiayaan,5,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO SETIABUDI,,Pengeroyokan,4,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO SETIABUDI,,Pengerusakan,1,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO SETIABUDI,,Penggelapan,5,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO SETIABUDI,,Penipuan / Perbuatan Curang,2,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO SETIABUDI,SETIA BUDI,,46,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO SETIABUDI,TAMAN SARI,,1,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO SETIABUDI,TEBET,,2,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PANCORAN,,Narkotika ( Narkoba ),1,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PANCORAN,,Pencurian Biasa,2,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PANCORAN,,Pencurian Dengan Pemberatan ( Curat ),5,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PANCORAN,,Penganiayaan,1,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PANCORAN,,Pengerusakan,1,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PANCORAN,,Penipuan / Perbuatan Curang,5,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PANCORAN,MAMPANG PRAPATAN,,1,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PANCORAN,MENTENG,,1,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PANCORAN,PANCORAN,,44,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PASAR MINGGU,,Narkotika ( Narkoba ),6,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PASAR MINGGU,,Pencurian Biasa,1,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PASAR MINGGU,,Pencurian Dengan Pemberatan ( Curat ),1,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PASAR MINGGU,,Penganiayaan,2,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PASAR MINGGU,,Penganiayaan Berat ( Anirat ),1,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PASAR MINGGU,CILANDAK,,1,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PASAR MINGGU,JAGAKARSA,,1,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PASAR MINGGU,PASAR MINGGU,,21,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PESANGGRAHAN,,Curanmor R-2,1,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PESANGGRAHAN,,Narkotika ( Narkoba ),2,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PESANGGRAHAN,,Pencurian Biasa,2,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PESANGGRAHAN,,Pencurian Dengan Pemberatan ( Curat ),3,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PESANGGRAHAN,,Penganiayaan,3,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PESANGGRAHAN,,Pengeroyokan,3,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PESANGGRAHAN,,Penggelapan,2,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PESANGGRAHAN,,Penipuan / Perbuatan Curang,4,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PESANGGRAHAN,,Penyekapan,1,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PESANGGRAHAN,PESANGGRAHAN,,46,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PESANGGRAHAN,TEBET,,1,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK TEBET,,Kejahatan Terkait Senjata Tajam ( Sajam ) ( Premanisme ),1,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK TEBET,,Narkotika ( Narkoba ),3,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK TEBET,,Pencurian Biasa,2,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK TEBET,,Pencurian Dengan Pemberatan ( Curat ),4,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK TEBET,,Penganiayaan,3,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK TEBET,,Penggelapan,4,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK TEBET,,Penipuan / Perbuatan Curang,1,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK TEBET,,Sengaja Menimbulkan Kebakaran/banjir (pembakaran),1,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK TEBET,SETIA BUDI,,1,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK TEBET,TEBET,,50,blank crime type
2026,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,,,3,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,,Cabul,3,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,,Curanmor R-2,7,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,,Kawin halangan/kawin tanpa ijin,1,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,,Kejahatan Tentang Jaminan Fidusia,1,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,,Kejahatan Terkait Perlindungan Data Pribadi,5,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,,Kejahatan Terkait Senjata Tajam ( Sajam ) ( Premanisme ),9,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,,Kejahatan terkait Tenaga Kesehatan,3,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,,Kekerasan Dalam Rumah Tangga,6,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,,Kekerasan Seksual (KDRT),1,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,,Manipulasi data autentik secara elektronik (ITE),244,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,,Memasuki Pekarangan Tanpa Ijin,5,blank kecamatan
2026,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,,Membahayakan Keamanan Umum Bagi  Orang / Barang,1,blank kecamatan
