year,polda,polres,polsek,kecamatan,jenis_kejahatan,crime_total
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KALI DERES,Kekerasan Seksual (KDRT),1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KALI DERES,Manipulasi data autentik secara elektronik (ITE),8
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KALI DERES,Memasuki Pekarangan Tanpa Ijin,5
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KALI DERES,Narkotika ( Narkoba ),1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KALI DERES,Pemerasan,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KALI DERES,Pencemaran Nama Baik,7
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KALI DERES,Penculikan,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KALI DERES,Pencurian Biasa,2
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KALI DERES,Pencurian Dengan Pemberatan ( Curat ),1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KALI DERES,Pengancaman,3
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KALI DERES,Penganiayaan,2
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KALI DERES,Pengeroyokan,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KALI DERES,Pengerusakan,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KALI DERES,Penggelapan,10
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KALI DERES,Penghinaan,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KALI DERES,Penipuan / Perbuatan Curang,15
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KALI DERES,Penyerobotan Tanah,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KALI DERES,Perbuatan Yang Tidak Menyenangkan,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KALI DERES,Perkosaan,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KALI DERES,Persetubuhan Terhadap Anak / Cabul Terhadap Anak,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KALI DERES,Perzinahan,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KALI DERES,Tindak Pidana Dalam Perlindungan Anak,2
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KALI DERES,Tindak Pidana Transfer Dana,2
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KEBAYORAN BARU,Psikotropika ( Narkoba ),1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KEBAYORAN LAMA,,6
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KEBON JERUK,,60
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KEBON JERUK,Cabul,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KEBON JERUK,Kekerasan Dalam Rumah Tangga,2
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KEBON JERUK,Manipulasi data autentik secara elektronik (ITE),14
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KEBON JERUK,Memasuki Pekarangan Tanpa Ijin,5
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KEBON JERUK,Mengakibatkan Orang Luka,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KEBON JERUK,Narkotika ( Narkoba ),8
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KEBON JERUK,Pemalsuan Surat Otentik,3
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KEBON JERUK,Pencemaran Nama Baik,7
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KEBON JERUK,Pencurian Biasa,5
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KEBON JERUK,Pencurian Dengan Kekerasan ( Curas ),1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KEBON JERUK,Pencurian Dengan Pemberatan ( Curat ),6
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KEBON JERUK,Pengancaman,4
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KEBON JERUK,Penganiayaan,16
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KEBON JERUK,Pengeroyokan,5
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KEBON JERUK,Pengerusakan,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KEBON JERUK,Penggelapan,11
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KEBON JERUK,Penipuan / Perbuatan Curang,17
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KEBON JERUK,Penistaan Agama,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KEBON JERUK,Perbuatan Yang Tidak Menyenangkan,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KEBON JERUK,Terhadap ketertiban umum,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KEBON JERUK,Tindak Pidana Dalam Perlindungan Anak,4
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KELAPA GADING,Menjual atau mengedarkan obat keras / bebas terbatas tanpa ijin,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KEMAYORAN,,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KEMAYORAN,Narkotika ( Narkoba ),1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KEMBANGAN,,49
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KEMBANGAN,Kejahatan Terkait Perlindungan Data Pribadi,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KEMBANGAN,Kekerasan Dalam Rumah Tangga,3
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KEMBANGAN,Kekerasan Seksual (KDRT),1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KEMBANGAN,Manipulasi data autentik secara elektronik (ITE),10
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KEMBANGAN,Memasuki Pekarangan Tanpa Ijin,2
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KEMBANGAN,Narkotika ( Narkoba ),4
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KEMBANGAN,Pemerasan,3
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KEMBANGAN,Penadahan,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KEMBANGAN,Pencemaran Nama Baik,5
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KEMBANGAN,Pencurian Biasa,8
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KEMBANGAN,Pencurian Dengan Pemberatan ( Curat ),1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KEMBANGAN,Pengancaman,6
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KEMBANGAN,Penganiayaan,3
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KEMBANGAN,Pengeroyokan,3
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KEMBANGAN,Penggelapan,13
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KEMBANGAN,Penghinaan,2
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KEMBANGAN,Penipuan / Perbuatan Curang,33
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KEMBANGAN,Penyerobotan Tanah,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KEMBANGAN,Perkosaan,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,KEMBANGAN,Sumpah Palsu Dan Keterangan Palsu,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,MAMPANG PRAPATAN,,4
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,MAMPANG PRAPATAN,Narkotika ( Narkoba ),2
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,MATRAMAN,Narkotika ( Narkoba ),2
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,MENTENG,,2
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,PADEMANGAN,,3
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,PADEMANGAN,Narkotika ( Narkoba ),1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,PALMERAH,,41
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,PALMERAH,Curanmor R-2,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,PALMERAH,Kejahatan Tentang Pornografi,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,PALMERAH,Kejahatan Terkait Merek,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,PALMERAH,Kejahatan Terkait Perlindungan Data Pribadi,2
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,PALMERAH,Kekerasan Dalam Rumah Tangga,4
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,PALMERAH,Kekerasan Seksual (KDRT),2
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,PALMERAH,Manipulasi data autentik secara elektronik (ITE),8
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,PALMERAH,Memasuki Pekarangan Tanpa Ijin,2
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,PALMERAH,Narkotika ( Narkoba ),3
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,PALMERAH,Pemalsuan Surat Otentik,3
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,PALMERAH,Pencemaran Nama Baik,3
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,PALMERAH,Pencurian Biasa,3
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,PALMERAH,Pencurian Dengan Pemberatan ( Curat ),3
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,PALMERAH,Pengancaman,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,PALMERAH,Penganiayaan,5
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,PALMERAH,Pengeroyokan,6
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,PALMERAH,Pengerusakan,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,PALMERAH,Penggelapan,8
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,PALMERAH,Penipuan / Perbuatan Curang,34
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,PALMERAH,Perbuatan Yang Tidak Menyenangkan,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,PALMERAH,Perzinahan,2
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,PALMERAH,Sumpah Palsu Dan Keterangan Palsu,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,PALMERAH,Tindak Pidana Transfer Dana,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,PANCORAN,,6
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,PASAR MINGGU,Narkotika ( Narkoba ),3
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,PENJARINGAN,,2
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,PENJARINGAN,Narkotika ( Narkoba ),9
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,PESANGGRAHAN,,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,PESANGGRAHAN,Narkotika ( Narkoba ),1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,SAWAH BESAR,,2
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,SAWAH BESAR,Narkotika ( Narkoba ),1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,SETIA BUDI,,5
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,SETIA BUDI,Narkotika ( Narkoba ),5
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,TAMAN SARI,,20
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,TAMAN SARI,Cabul,2
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,TAMAN SARI,Kekerasan Dalam Rumah Tangga,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,TAMAN SARI,Manipulasi data autentik secara elektronik (ITE),2
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,TAMAN SARI,Memasuki Pekarangan Tanpa Ijin,3
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,TAMAN SARI,Narkotika ( Narkoba ),7
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,TAMAN SARI,Pemalsuan Surat Otentik,2
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,TAMAN SARI,Pemerasan,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,TAMAN SARI,Pemerasan Dan Pengancaman,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,TAMAN SARI,Pencemaran Nama Baik,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,TAMAN SARI,Pencurian Biasa,5
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,TAMAN SARI,Pencurian Dengan Pemberatan ( Curat ),1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,TAMAN SARI,Penganiayaan,2
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,TAMAN SARI,Pengeroyokan,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,TAMAN SARI,Penggelapan,10
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,TAMAN SARI,Penipuan / Perbuatan Curang,8
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,TAMAN SARI,Penyerobotan Tanah,2
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,TAMAN SARI,Perzinahan,2
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,TAMBORA,,19
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,TAMBORA,Cabul,2
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,TAMBORA,Kejahatan Tentang Pornografi,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,TAMBORA,Kejahatan Terkait Perlindungan Data Pribadi,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,TAMBORA,Kekerasan Seksual (KDRT),1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,TAMBORA,Manipulasi data autentik secara elektronik (ITE),2
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,TAMBORA,Menjual atau mengedarkan obat keras / bebas terbatas tanpa ijin,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,TAMBORA,Narkotika ( Narkoba ),3
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,TAMBORA,Pemalsuan Surat Otentik,3
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,TAMBORA,Pemerasan,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,TAMBORA,Pencemaran Nama Baik,2
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,TAMBORA,Pencurian Biasa,4
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,TAMBORA,Pencurian Dengan Pemberatan ( Curat ),1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,TAMBORA,Pengancaman,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,TAMBORA,Penganiayaan,4
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,TAMBORA,Pengeroyokan,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,TAMBORA,Pengerusakan,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,TAMBORA,Penggelapan,6
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,TAMBORA,Penipuan / Perbuatan Curang,11
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,TAMBORA,Perkosaan,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,TAMBORA,Persetubuhan Terhadap Anak / Cabul Terhadap Anak,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,TAMBORA,Tindak Pidana Dalam Perlindungan Anak,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,TANAH ABANG,,5
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,TANAH ABANG,Narkotika ( Narkoba ),1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,TANAH ABANG,Pengancaman,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,TANJUNG PRIOK,,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,TEBET,,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,,TEBET,Narkotika ( Narkoba ),2
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK CENGKARENG,,Kejahatan Terkait Senjata Tajam ( Sajam ) ( Premanisme ),1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK CENGKARENG,,Pemerasan Dan Pengancaman,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK CENGKARENG,,Pencurian Biasa,6
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK CENGKARENG,,Pencurian Dengan Kekerasan ( Curas ),1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK CENGKARENG,,Pencurian Dengan Pemberatan ( Curat ),25
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK CENGKARENG,,Pengeroyokan,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK CENGKARENG,,Penggelapan,4
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK CENGKARENG,,Penipuan / Perbuatan Curang,25
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK CENGKARENG,,Percobaan Pencurian,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK CENGKARENG,,Terhadap ketertiban umum,6
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK CENGKARENG,CENGKARENG,,127
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK CENGKARENG,CENGKARENG,Karena Alpa  Menimbulkan  Kebakaran/ Meletus/banjir,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK CENGKARENG,CENGKARENG,Kejahatan Terkait Perlindungan Data Pribadi,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK CENGKARENG,CENGKARENG,Manipulasi data autentik secara elektronik (ITE),6
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK CENGKARENG,CENGKARENG,Menjual atau mengedarkan obat keras / bebas terbatas tanpa ijin,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK CENGKARENG,CENGKARENG,Narkotika ( Narkoba ),3
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK CENGKARENG,CENGKARENG,Pembunuhan,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK CENGKARENG,CENGKARENG,Pemerasan,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK CENGKARENG,CENGKARENG,Pencemaran Nama Baik,2
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK CENGKARENG,CENGKARENG,Pencurian Biasa,44
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK CENGKARENG,CENGKARENG,Pencurian Dengan Kekerasan ( Curas ),2
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK CENGKARENG,CENGKARENG,Pencurian Dengan Pemberatan ( Curat ),31
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK CENGKARENG,CENGKARENG,Pencurian Ringan,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK CENGKARENG,CENGKARENG,Pengancaman,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK CENGKARENG,CENGKARENG,Penganiayaan,25
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK CENGKARENG,CENGKARENG,Penganiayaan Berat ( Anirat ),2
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK CENGKARENG,CENGKARENG,Pengeroyokan,12
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK CENGKARENG,CENGKARENG,Pengerusakan,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK CENGKARENG,CENGKARENG,Penggelapan,32
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK CENGKARENG,CENGKARENG,Penghinaan,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK CENGKARENG,CENGKARENG,Penipuan / Perbuatan Curang,45
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK CENGKARENG,CENGKARENG,Perkosaan,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK CENGKARENG,CENGKARENG,Terhadap ketertiban umum,22
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK CENGKARENG,GROGOL PETAMBURAN,Narkotika ( Narkoba ),1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK CENGKARENG,GROGOL PETAMBURAN,Perbuatan Yang Tidak Menyenangkan,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK CENGKARENG,KALI DERES,,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK CENGKARENG,KALI DERES,Pengeroyokan,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK CENGKARENG,KEBON JERUK,Penganiayaan Berat ( Anirat ),1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK CENGKARENG,KEBON JERUK,Terhadap ketertiban umum,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK KALIDERES,,,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK KALIDERES,,Kekerasan Dalam Rumah Tangga,2
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK KALIDERES,,Manipulasi data autentik secara elektronik (ITE),3
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK KALIDERES,,Narkotika ( Narkoba ),2
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK KALIDERES,,Pemerasan Dan Pengancaman,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK KALIDERES,,Pencemaran Nama Baik,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK KALIDERES,,Pencurian Biasa,2
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK KALIDERES,,Pencurian Dengan Pemberatan ( Curat ),10
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK KALIDERES,,Pengancaman,2
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK KALIDERES,,Penganiayaan,4
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK KALIDERES,,Pengeroyokan,2
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK KALIDERES,,Penggelapan,6
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK KALIDERES,,Penipuan / Perbuatan Curang,16
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK KALIDERES,,Perbuatan Yang Tidak Menyenangkan,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK KALIDERES,,Psikotropika ( Narkoba ),3
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK KALIDERES,CENGKARENG,,2
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK KALIDERES,CENGKARENG,Narkotika ( Narkoba ),6
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK KALIDERES,GROGOL PETAMBURAN,,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK KALIDERES,KALI DERES,,124
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK KALIDERES,KALI DERES,Cabul,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK KALIDERES,KALI DERES,Kejahatan terkait Tenaga Kesehatan,3
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK KALIDERES,KALI DERES,Kekerasan Dalam Rumah Tangga,9
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK KALIDERES,KALI DERES,Manipulasi data autentik secara elektronik (ITE),1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK KALIDERES,KALI DERES,Narkotika ( Narkoba ),6
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK KALIDERES,KALI DERES,Pemerasan,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK KALIDERES,KALI DERES,Pemerasan Dan Pengancaman,1
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK KALIDERES,KALI DERES,Pencemaran Nama Baik,6
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK KALIDERES,KALI DERES,Pencurian Biasa,37
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK KALIDERES,KALI DERES,Pencurian Dengan Kekerasan ( Curas ),4
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK KALIDERES,KALI DERES,Pencurian Dengan Pemberatan ( Curat ),37
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK KALIDERES,KALI DERES,Pengancaman,2
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK KALIDERES,KALI DERES,Penganiayaan,35
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK KALIDERES,KALI DERES,Pengeroyokan,10
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK KALIDERES,KALI DERES,Pengerusakan,2
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK KALIDERES,KALI DERES,Penggelapan,20
2026,POLDA METRO JAYA,POLRES METRO JAKARTA BARAT,POLSEK KALIDERES,KALI DERES,Penipuan / Perbuatan Curang,43
